NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
0,0,3,97,100,0.923809523809524,0.97,0.9463414634146342,0.9449999999999998,0.9447412593091148,0.9447412593091148,2,biot
92,3,2,3,100,1.0,0.92,0.9583333333333334,0.97,0.9698639689900016,0.9698639689900014,2,cpx
0,98,2,0,100,0.9702970297029704,0.98,0.9751243781094528,0.97,0.9698639689900016,0.9698639689900014,2,cpx
0,0,100,0,100,0.9433962264150944,1.0,0.970873786407767,0.97,0.9698639689900016,0.9698639689900014,2,cpx
0,0,2,98,100,0.9702970297029704,0.98,0.9751243781094528,0.97,0.9698639689900016,0.9698639689900014,2,cpx
92,3,2,3,100,1.0,0.92,0.9583333333333334,0.97,0.9698639689900016,0.9698639689900014,2,glass_maj
0,98,2,0,100,0.9702970297029704,0.98,0.9751243781094528,0.97,0.9698639689900016,0.9698639689900014,2,glass_maj
0,0,100,0,100,0.9433962264150944,1.0,0.970873786407767,0.97,0.9698639689900016,0.9698639689900014,2,glass_maj
0,0,2,98,100,0.9702970297029704,0.98,0.9751243781094528,0.97,0.9698639689900016,0.9698639689900014,2,glass_maj
86,6,4,4,100,0.9555555555555556,0.86,0.9052631578947368,0.9225,0.9222348434329392,0.9222348434329392,2,glass_tr
4,93,2,1,100,0.9393939393939394,0.93,0.9346733668341708,0.9225,0.9222348434329392,0.9222348434329392,2,glass_tr
0,0,100,0,100,0.8620689655172413,1.0,0.925925925925926,0.9225,0.9222348434329392,0.9222348434329392,2,glass_tr
0,0,10,90,100,0.9473684210526316,0.9,0.9230769230769232,0.9225,0.9222348434329392,0.9222348434329392,2,glass_tr
92,3,2,3,100,1.0,0.92,0.9583333333333334,0.97,0.9698639689900016,0.9698639689900014,2,horn
0,98,2,0,100,0.9702970297029704,0.98,0.9751243781094528,0.97,0.9698639689900016,0.9698639689900014,2,horn
