NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_tr
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_tr
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,horn
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,horn
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,horn
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,horn
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,no_drop
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,no_drop
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,no_drop
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,8,no_drop
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,plag
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,plag
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,plag
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,8,plag
100,0,0,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,8,san
0,100,0,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,8,san
0,0,100,0,100,0.99009900990099,1.0,0.9950248756218906,0.9975,0.9974999374984376,0.9974999374984376,8,san
0,0,1,99,100,1.0,0.99,0.9949748743718592,0.9975,0.9974999374984376,0.9974999374984376,8,san
99,0,0,1,100,1.0,0.99,0.9949748743718592,0.9975,0.9974999374984376,0.9974999374984376,8,biot
0,100,0,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,8,biot
0,0,100,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,8,biot
0,0,0,100,100,0.99009900990099,1.0,0.9950248756218906,0.9975,0.9974999374984376,0.9974999374984376,8,biot
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,cpx
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,cpx
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,cpx
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,8,cpx
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,glass_maj
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,glass_maj
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,glass_maj
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,8,glass_maj
